DateTime,AddedIPs,RemovedIPs
1551331323,13,12
1551332523,2,0
1551333723,7,30
1551334922,11,1
1551336123,1,43
1551336723,30,17
1551337322,14,18
1551337922,7,0
1551338523,12,0
1551339122,18,69
1551339724,1,0
1551340923,18,12
1551342123,12,29
1551343322,3,0
1551344524,40,0
1551345122,2,18
1551345722,9,27
1551346323,1,0
1551346923,0,5
1551348123,2,27
1551348723,5,0
1551349323,25,0
1551349922,4,23
1551350523,5,0
1551351723,31,25
1551352323,24,0
1551352923,7,0
1551353522,0,30
1551354123,1,8
1551355322,1,0
1551355923,3,5
1551356523,1,9
1551357723,6,7
1551358923,7,3
1551359522,0,4
1551360123,1,0
1551361323,26,92
1551361923,6,0
1551362522,0,29
1551363123,8,14
1551363723,5,30
1551364322,7,0
1551364923,25,0
1551366123,1,32
1551367323,29,37
1551368523,64,22
1551369722,15,123
1551370323,2,0
1551370923,1,0
1551372122,18,7
1551373322,1,27
1551374522,5,68
1551375723,29,18
1551376923,12,22
1551378123,0,56
1551379323,1,6
1551380523,8,26
1551381123,1,3
1551381722,1,0
1551382923,2,47
1551384122,52,0
1551385323,7,55
1551386522,28,0
1551387124,0,5
1551387723,16,4
1551388923,5,3
1551390722,49,1
1551391322,2,0
1551393122,0,127
1551393723,2,0
1551394322,6,0
1551394922,1,139
1551395523,7,0
1551396123,67,33
1551397323,37,0
1551398524,60,30
1551399123,27,20
1551399723,17,54
1551400923,7,23
1551402123,14,40
1551402722,0,3
1551403323,3,38
1551404523,2,33
1551405122,0,70
1551405723,46,0
1551406323,28,33
1551406923,51,37
1551407523,13,0
1551408123,2,0
1551409323,63,1
1551409923,5,6
1551410523,2,0
1551411722,1,18
1551412922,4,3
1551413523,0,6
1551414123,28,28
1551415322,8,65
1551416522,1,36
1551417724,11,28
1551418323,14,0
1551418922,0,9
1551420124,69,7
1551420723,3,11
1551421322,1,2
1551422523,9,29
1551423723,10,7
1551424923,0,36
1551426122,21,45
1551427322,65,13
1551427922,27,0
1551428522,8,0
1551429122,38,7
1551429722,5,0
1551430323,23,21
1551430922,2,3
1551432123,2,19
1551433324,4,8
1551435722,1,29
1551436922,3,44
1551438122,47,24
1551438723,31,18
1551439322,19,1
1551440522,13,1
1551441723,8,6
1551442922,1,2
1551443523,0,8
1551444123,6,0
1551445323,7,8
1551446523,7,1
1551447723,38,31
1551448922,13,12
1551450123,18,21
1551451323,46,20
1551452523,16,33
1551453124,18,0
1551453723,33,0
1551454923,62,38
1551456123,70,47
1551457323,7,3
1551458523,6,31
1551459723,43,15
1551460322,5,0
1551460923,41,0
1551462122,22,40
1551462723,63,0
1551463323,10,0
1551464522,7,0
1551465123,1,0
1551466923,1,10
1551467523,3,0
1551468123,0,6
1551469322,85,0
1551470523,49,50
1551471122,31,0
1551471722,18,33
1551472923,22,0
1551473523,3,14
1551475323,11,5
1551476522,1,42
1551477722,0,2
1551478923,30,3
1551480123,4,3
1551481322,30,13
1551481923,9,51
1551482522,3,0
1551483723,3,26
1551484924,5,70
1551485524,6,19
1551486123,29,0
1551487322,29,43
1551488522,12,0
1551489723,17,2
1551490322,5,3
1551490923,6,0
1551491523,5,0
1551492123,8,25
1551492723,10,42
1551493323,21,0
1551493922,3,79
1551494522,0,28
1551495723,5,33
1551496323,8,5
1551496922,2,2
1551497522,4,0
1551498123,2,8
1551499323,1,0
1551499923,17,25
1551500523,35,7
1551501722,23,0
1551502322,0,2
1551504122,3,25
1551506523,0,50
1551507123,8,3
1551507723,2,0
1551508323,22,15
1551508923,38,0
1551509522,1,13
1551510123,2,0
1551511323,15,48
1551512523,18,0
1551513722,6,77
1551514323,3,7
1551514922,2,14
1551515522,1,0
1551516122,34,12
1551517322,19,29
1551518522,0,6
1551519723,21,0
1551520923,55,3
1551521524,41,4
1551522122,25,7
1551523322,10,0
1551523922,2,32
1551524523,47,0
1551525122,14,10
